id_entrega,id_cliente,id_vehiculo,id_operador,id_ruta,fecha_salida,hora_salida,fecha_entrega_programada,hora_entrega_programada,fecha_entrega_real,hora_entrega_real,peso_carga,cantidad_paquetes,distancia_real_km,combustible_consumido_litros,precio_combustible,costo_envio,costo_combustible,costo_total,minutos_retraso,entrega_tardia,estatus,observaciones
3612,64,9,14,6,2026-07-03,08:20:00,2026-07-03,09:14:00,2026-07-03,09:45:00,0.24,19,27.78,2.27,23.61,814.9,53.59,868.49,31,True,Tardía,Hora pico
3613,96,25,54,3,2026-01-01,19:20:00,2026-01-01,21:37:00,2026-01-01,21:37:00,5.7,67,62.47,13.29,24.24,1918.35,322.15,2240.5,0,False,Entregada,Entrega realizada en tiempo
3614,50,5,29,12,2026-01-28,14:54:00,2026-01-28,02:32:00,2026-01-29,02:32:00,13.59,8,405.59,50.95,23.6,3950.95,1202.42,5153.37,0,False,Entregada,Entrega realizada en tiempo
3615,81,24,59,47,2026-02-28,13:12:00,2026-02-28,00:56:00,2026-03-01,01:48:00,4.18,12,341.17,31.97,24.49,2719.85,782.95,3502.8,52,True,Tardía,"Tráfico alto, Distancia larga"
3616,53,2,22,40,2026-08-01,10:18:00,2026-08-01,03:20:00,2026-08-02,03:20:00,9.11,20,468.28,94.41,23.51,3912.4,2219.58,6131.98,0,False,Entregada,Entrega realizada en tiempo
3617,92,8,1,39,2026-01-22,08:58:00,2026-01-22,17:21:00,2026-01-22,17:51:00,1.72,75,197.37,21.09,25.9,2258.85,546.23,2805.08,30,True,Tardía,Hora pico
3618,36,5,18,2,2026-07-26,20:59:00,2026-07-26,06:54:00,2026-07-27,06:54:00,2.39,63,290.93,36.55,24.06,2697.65,879.39,3577.04,0,False,Entregada,Entrega realizada en tiempo
3619,26,30,57,31,2026-06-01,20:09:00,2026-06-01,03:41:00,2026-06-02,03:55:00,6.58,39,211.35,18.16,23.39,2526.75,424.76,2951.51,14,True,Tardía,Incidencia operativa
3620,15,28,60,34,2026-02-07,10:05:00,2026-02-07,13:56:00,2026-02-07,13:56:00,6.46,28,115.16,16.89,26.76,1945.8,451.98,2397.78,0,False,Entregada,Entrega realizada en tiempo
3621,88,34,6,33,2026-01-28,05:02:00,2026-01-28,13:56:00,2026-01-28,13:56:00,3.08,73,276.36,22.95,26.45,2773.8,607.03,3380.83,0,False,Entregada,Entrega realizada en tiempo
3622,21,27,23,30,2026-05-13,16:51:00,2026-05-13,21:59:00,2026-05-13,21:59:00,5.49,28,123.47,15.87,24.45,1890.35,388.02,2278.37,0,False,Entregada,Entrega realizada en tiempo
3623,61,29,19,50,2026-08-11,14:55:00,2026-08-11,22:55:00,2026-08-11,22:55:00,1.87,17,256.24,26.78,26.07,2104.2,698.15,2802.35,0,False,Entregada,Entrega realizada en tiempo
3624,39,33,34,35,2026-02-06,09:47:00,2026-02-06,13:21:00,2026-02-06,13:21:00,0.95,64,138.39,17.65,23.6,1798.95,416.54,2215.49,0,False,Entregada,Entrega realizada en tiempo
3625,40,19,48,12,2026-02-02,13:12:00,2026-02-02,00:50:00,2026-02-03,01:24:00,0.55,42,439.33,43.28,25.21,3087.65,1091.09,4178.74,34,True,Tardía,Distancia larga
3626,43,3,16,17,2026-03-28,14:14:00,2026-03-28,20:32:00,2026-03-28,20:32:00,3.08,71,189.89,40.75,23.75,2325.45,967.81,3293.26,0,False,Entregada,Entrega realizada en tiempo
3627,61,11,1,17,2026-04-23,15:30:00,2026-04-23,21:48:00,2026-04-23,21:48:00,3.06,56,193.84,40.55,24.52,2223.2,994.29,3217.49,0,False,Entregada,Entrega realizada en tiempo
3628,6,35,9,35,2026-05-20,18:19:00,2026-05-20,21:53:00,2026-05-20,21:53:00,0.67,42,152.33,20.56,26.31,1664.65,540.93,2205.58,0,False,Entregada,Entrega realizada en tiempo
3629,58,6,47,43,2026-02-03,06:40:00,2026-02-03,22:07:00,2026-02-03,22:52:00,0.78,61,454.71,66.48,25.22,3339.55,1676.63,5016.18,45,True,Tardía,"Tráfico alto, Distancia larga"
3630,78,13,7,24,2026-07-18,08:25:00,2026-07-18,17:02:00,2026-07-18,18:03:00,10.02,17,296.65,24.2,26.37,3121.25,638.15,3759.4,61,True,Tardía,"Tráfico alto, Hora pico"
3631,92,6,17,17,2026-02-26,05:40:00,2026-02-26,11:58:00,2026-02-26,12:20:00,0.84,16,179.64,26.26,23.33,1610.2,612.65,2222.85,22,True,Tardía,Incidencia operativa
3632,37,23,10,38,2026-07-21,15:59:00,2026-07-21,20:30:00,2026-07-21,20:30:00,1.47,40,196.57,36.0,24.85,1949.85,894.6,2844.45,0,False,Entregada,Entrega realizada en tiempo
3633,35,14,14,5,2026-06-02,18:06:00,2026-06-02,04:02:00,2026-06-03,04:02:00,4.96,16,266.59,28.73,24.45,2456.95,702.45,3159.4,0,False,Entregada,Entrega realizada en tiempo
3634,30,16,57,18,2026-07-21,17:10:00,2026-07-21,09:18:00,2026-07-22,09:18:00,14.32,80,426.07,38.28,25.46,4702.35,974.61,5676.96,0,False,Entregada,Entrega realizada en tiempo
3635,4,6,2,49,2026-01-12,09:50:00,2026-01-12,00:21:00,2026-01-13,01:34:00,1.32,39,417.7,61.07,25.96,3032.5,1585.38,4617.88,73,True,Tardía,"Hora pico, Distancia larga, Carga pesada"
3636,70,23,53,36,2026-07-03,16:40:00,2026-07-03,20:34:00,2026-07-03,20:34:00,0.29,9,107.13,19.62,25.09,1136.65,492.27,1628.92,0,False,Entregada,Entrega realizada en tiempo
3637,12,31,33,26,2026-01-14,08:07:00,2026-01-14,14:06:00,2026-01-14,14:06:00,1.16,47,163.67,23.25,23.61,1810.35,548.93,2359.28,0,False,Entregada,Entrega realizada en tiempo
3638,78,17,14,30,2026-04-22,10:32:00,2026-04-22,15:40:00,2026-04-22,15:40:00,0.68,17,122.37,21.74,24.15,1315.85,525.02,1840.87,0,False,Entregada,Entrega realizada en tiempo
3639,6,14,14,8,2026-02-11,09:11:00,2026-02-11,12:39:00,2026-02-11,12:39:00,5.55,30,90.39,9.74,24.29,1746.95,236.58,1983.53,0,False,Entregada,Entrega realizada en tiempo
3640,72,3,60,29,2026-01-04,12:28:00,2026-01-04,17:42:00,2026-01-04,17:42:00,2.12,27,189.9,40.75,26.92,1877.5,1096.99,2974.49,0,False,Entregada,Entrega realizada en tiempo
3641,94,34,14,26,2026-05-23,17:19:00,2026-05-23,23:18:00,2026-05-23,23:18:00,6.06,59,181.24,15.05,26.43,2484.2,397.77,2881.97,0,False,Entregada,Entrega realizada en tiempo
3642,33,1,30,2,2026-02-26,15:24:00,2026-02-26,01:19:00,2026-02-27,01:19:00,1.23,53,317.09,30.61,26.93,2632.45,824.33,3456.78,0,False,Entregada,Entrega realizada en tiempo
3643,46,26,1,1,2026-06-22,17:24:00,2026-06-22,23:43:00,2026-06-23,00:19:00,5.92,18,169.29,24.15,23.48,2082.45,567.04,2649.49,36,True,Tardía,Hora pico
3644,24,35,9,8,2026-05-29,09:54:00,2026-05-29,13:22:00,2026-05-29,13:22:00,0.34,65,100.39,13.55,26.83,1555.95,363.55,1919.5,0,False,Entregada,Entrega realizada en tiempo
3645,22,31,36,17,2026-07-15,17:08:00,2026-07-15,23:26:00,2026-07-15,23:26:00,17.45,55,175.86,24.98,26.16,3564.3,653.48,4217.78,0,False,Entregada,Entrega realizada en tiempo
3646,77,14,13,1,2026-03-18,14:41:00,2026-03-18,21:00:00,2026-03-18,21:00:00,5.44,76,187.84,20.24,24.72,2591.2,500.33,3091.53,0,False,Entregada,Entrega realizada en tiempo
3647,22,3,58,26,2026-04-13,15:02:00,2026-04-13,21:01:00,2026-04-13,21:01:00,1.05,35,158.07,33.92,26.95,1675.35,914.14,2589.49,0,False,Entregada,Entrega realizada en tiempo
3648,13,12,13,17,2026-06-17,11:13:00,2026-06-17,17:31:00,2026-06-17,17:31:00,1.24,44,186.32,26.66,25.91,1907.6,690.76,2598.36,0,False,Entregada,Entrega realizada en tiempo
3649,75,36,6,8,2026-05-14,12:55:00,2026-05-14,16:23:00,2026-05-14,16:23:00,1.68,56,92.46,10.9,23.62,1578.3,257.46,1835.76,0,False,Entregada,Entrega realizada en tiempo
3650,34,12,8,2,2026-08-12,15:47:00,2026-08-12,01:42:00,2026-08-13,01:42:00,1.43,31,290.05,41.49,25.73,2341.25,1067.54,3408.79,0,False,Entregada,Entrega realizada en tiempo
3651,61,2,20,36,2026-07-01,10:50:00,2026-07-01,14:44:00,2026-07-01,15:23:00,0.39,49,110.53,22.28,23.33,1483.65,519.79,2003.44,39,True,Tardía,Tráfico alto
3652,53,22,38,23,2026-04-03,20:51:00,2026-04-03,06:12:00,2026-04-04,06:12:00,0.58,48,277.36,26.82,24.03,2328.8,644.48,2973.28,0,False,Entregada,Entrega realizada en tiempo
3653,10,40,16,32,2026-05-27,09:58:00,2026-05-27,22:02:00,2026-05-27,22:53:00,0.43,14,385.66,60.26,24.35,2583.3,1467.33,4050.63,51,True,Tardía,"Hora pico, Distancia larga"
3654,64,12,32,26,2026-04-29,16:33:00,2026-04-29,22:32:00,2026-04-29,22:32:00,1.32,64,162.16,23.2,24.46,1954.8,567.47,2522.27,0,False,Entregada,Entrega realizada en tiempo
3655,27,24,51,36,2026-04-19,07:13:00,2026-04-19,11:07:00,2026-04-19,12:01:00,4.55,40,94.97,8.9,25.34,1749.85,225.53,1975.38,54,True,Tardía,"Tráfico alto, Hora pico"
3656,29,36,2,36,2026-06-17,20:51:00,2026-06-17,00:45:00,2026-06-18,01:24:00,1.23,39,97.82,11.54,23.77,1424.1,274.31,1698.41,39,True,Tardía,Tráfico alto
3657,78,39,1,44,2026-07-27,18:54:00,2026-07-27,21:04:00,2026-07-27,21:20:00,1.97,52,62.57,5.05,23.38,1425.85,118.07,1543.92,16,True,Tardía,Hora pico
3658,11,15,40,7,2026-03-27,12:33:00,2026-03-27,16:44:00,2026-03-27,16:44:00,0.36,1,132.7,27.3,23.73,1207.5,647.83,1855.33,0,False,Entregada,Entrega realizada en tiempo
3659,26,27,17,32,2026-06-08,09:48:00,2026-06-08,21:52:00,2026-06-08,22:49:00,5.54,10,361.43,46.46,23.35,2941.15,1084.84,4025.99,57,True,Tardía,"Hora pico, Distancia larga"
3660,93,34,26,7,2026-07-24,15:49:00,2026-07-24,20:00:00,2026-07-24,20:00:00,3.88,33,119.05,9.89,25.82,1747.25,255.36,2002.61,0,False,Entregada,Entrega realizada en tiempo
3661,3,20,54,41,2026-07-24,07:21:00,2026-07-24,14:37:00,2026-07-24,15:04:00,9.53,62,212.36,28.81,24.82,3010.8,715.06,3725.86,27,True,Tardía,Hora pico
3662,74,25,30,43,2026-03-01,15:28:00,2026-03-01,06:55:00,2026-03-02,06:55:00,4.96,24,474.19,100.89,25.34,3558.95,2556.55,6115.5,0,False,Entregada,Entrega realizada en tiempo
3663,51,8,3,12,2026-07-14,09:29:00,2026-07-14,21:07:00,2026-07-14,21:07:00,3.51,24,389.89,41.65,23.89,2992.45,995.02,3987.47,0,False,Entregada,Entrega realizada en tiempo
3664,23,4,24,33,2026-07-24,15:36:00,2026-07-24,00:30:00,2026-07-25,00:30:00,1.81,73,282.19,47.43,23.63,2675.95,1120.77,3796.72,0,False,Entregada,Entrega realizada en tiempo
3665,35,24,40,31,2026-01-27,14:23:00,2026-01-27,21:55:00,2026-01-27,21:55:00,4.42,57,213.21,19.98,23.63,2464.05,472.13,2936.18,0,False,Entregada,Entrega realizada en tiempo
3666,63,30,1,8,2026-01-30,13:19:00,2026-01-30,16:47:00,2026-01-30,17:11:00,5.81,80,107.35,9.22,25.7,2257.75,236.95,2494.7,24,True,Tardía,Incidencia operativa
3667,27,12,47,27,2026-01-02,16:32:00,2026-01-02,04:15:00,2026-01-03,04:15:00,1.13,44,313.62,44.87,25.21,2533.1,1131.17,3664.27,0,False,Entregada,Entrega realizada en tiempo
3668,69,36,27,49,2026-01-17,06:59:00,2026-01-17,21:30:00,2026-01-17,21:30:00,1.2,68,373.92,44.09,25.42,3033.6,1120.77,4154.37,0,False,Entregada,Entrega realizada en tiempo
3669,26,23,33,25,2026-05-03,12:53:00,2026-05-03,22:19:00,2026-05-03,22:19:00,1.74,28,353.47,64.74,26.66,2665.35,1725.97,4391.32,0,False,Entregada,Entrega realizada en tiempo
3670,53,18,18,32,2026-01-14,09:24:00,2026-01-14,21:28:00,2026-01-14,22:28:00,0.24,26,367.31,34.39,26.54,2568.55,912.71,3481.26,60,True,Tardía,"Hora pico, Distancia larga"
3671,98,23,39,26,2026-07-26,11:47:00,2026-07-26,17:46:00,2026-07-26,17:46:00,1.18,43,153.73,28.16,25.62,1730.65,721.46,2452.11,0,False,Entregada,Entrega realizada en tiempo
3672,50,25,40,17,2026-07-29,11:28:00,2026-07-29,17:46:00,2026-07-29,17:46:00,0.46,11,176.97,37.65,26.37,1518.85,992.83,2511.68,0,False,Entregada,Entrega realizada en tiempo
3673,95,16,18,29,2026-03-06,13:41:00,2026-03-06,18:55:00,2026-03-06,18:55:00,6.72,5,184.83,16.61,23.52,2136.15,390.67,2526.82,0,False,Entregada,Entrega realizada en tiempo
3674,4,24,16,29,2026-05-07,09:38:00,2026-05-07,14:52:00,2026-05-07,14:52:00,1.9,1,175.08,16.41,24.09,1573.4,395.32,1968.72,0,False,Entregada,Entrega realizada en tiempo
3675,96,34,40,26,2026-03-22,10:41:00,2026-03-22,16:40:00,2026-03-22,17:07:00,5.85,80,168.38,13.99,24.76,2566.9,346.39,2913.29,27,True,Tardía,Tráfico alto
3676,45,18,36,3,2026-07-17,18:33:00,2026-07-17,20:50:00,2026-07-17,20:50:00,0.38,1,59.64,5.58,25.13,844.2,140.23,984.43,0,False,Entregada,Entrega realizada en tiempo
3677,26,35,24,26,2026-05-29,09:11:00,2026-05-29,15:10:00,2026-05-29,16:19:00,0.88,78,154.23,20.81,24.21,1983.15,503.81,2486.96,69,True,Tardía,"Tráfico alto, Hora pico"
3678,95,34,3,45,2026-03-12,05:30:00,2026-03-12,08:11:00,2026-03-12,08:11:00,1.41,29,77.4,6.43,23.22,1260.0,149.3,1409.3,0,False,Entregada,Entrega realizada en tiempo
3679,36,6,23,1,2026-07-04,15:13:00,2026-07-04,21:32:00,2026-07-04,21:32:00,1.22,23,196.05,28.66,25.83,1786.25,740.29,2526.54,0,False,Entregada,Entrega realizada en tiempo
3680,4,21,7,3,2026-07-25,08:26:00,2026-07-25,10:43:00,2026-07-25,10:43:00,1.37,47,64.31,8.99,26.48,1334.55,238.06,1572.61,0,False,Entregada,Entrega realizada en tiempo
3681,58,38,28,14,2026-02-21,12:59:00,2026-02-21,21:44:00,2026-02-21,21:44:00,10.09,51,270.49,22.98,25.59,3269.45,588.06,3857.51,0,False,Entregada,Entrega realizada en tiempo
3682,35,26,56,28,2026-07-10,06:15:00,2026-07-10,13:16:00,2026-07-10,13:16:00,9.51,28,253.18,36.12,26.81,2940.9,968.38,3909.28,0,False,Entregada,Entrega realizada en tiempo
3683,63,13,53,37,2026-06-08,18:16:00,2026-06-08,11:34:00,2026-06-09,12:08:00,13.77,15,475.61,38.79,26.27,4375.05,1019.01,5394.06,34,True,Tardía,"Hora pico, Distancia larga"
3684,9,4,57,6,2026-01-06,09:40:00,2026-01-06,10:34:00,2026-01-06,10:34:00,1.36,63,27.71,4.66,24.93,1278.55,116.17,1394.72,0,False,Entregada,Entrega realizada en tiempo
3685,69,8,44,39,2026-03-25,08:25:00,2026-03-25,16:48:00,2026-03-25,16:48:00,1.82,39,220.16,23.52,24.05,2094.8,565.66,2660.46,0,False,Entregada,Entrega realizada en tiempo
3686,60,31,37,41,2026-05-01,09:33:00,2026-05-01,16:49:00,2026-05-01,16:49:00,17.9,26,208.64,29.64,26.45,3541.2,783.98,4325.18,0,False,Entregada,Entrega realizada en tiempo
3687,3,28,6,17,2026-03-06,09:56:00,2026-03-06,16:14:00,2026-03-06,16:14:00,3.25,42,187.85,27.54,25.62,2100.25,705.57,2805.82,0,False,Entregada,Entrega realizada en tiempo
3688,35,31,34,38,2026-02-23,13:01:00,2026-02-23,17:32:00,2026-02-23,17:32:00,14.55,45,201.85,28.67,26.07,3324.25,747.43,4071.68,0,False,Entregada,Entrega realizada en tiempo
3689,88,12,27,3,2026-02-17,17:01:00,2026-02-17,19:18:00,2026-02-17,19:18:00,0.86,52,61.97,8.87,24.88,1311.85,220.69,1532.54,0,False,Entregada,Entrega realizada en tiempo
3690,56,31,4,31,2026-01-22,20:43:00,2026-01-22,04:15:00,2026-01-23,04:15:00,14.97,16,207.91,29.53,25.4,3164.55,750.06,3914.61,0,False,Entregada,Entrega realizada en tiempo
3691,31,26,60,7,2026-08-09,09:36:00,2026-08-09,13:47:00,2026-08-09,14:40:00,14.18,15,113.25,16.16,24.46,2604.25,395.27,2999.52,53,True,Tardía,"Hora pico, Carga pesada"
3692,83,38,34,20,2026-06-22,08:44:00,2026-06-22,10:17:00,2026-06-22,10:17:00,0.99,27,63.91,5.43,23.99,1134.55,130.27,1264.82,0,False,Entregada,Entrega realizada en tiempo
3693,53,33,29,1,2026-03-27,19:49:00,2026-03-27,02:08:00,2026-03-28,02:08:00,0.6,2,191.15,24.38,23.26,1531.75,567.08,2098.83,0,False,Entregada,Entrega realizada en tiempo
3694,6,26,55,42,2026-04-04,08:56:00,2026-04-04,12:07:00,2026-04-04,12:07:00,7.19,4,89.98,12.84,24.07,1700.9,309.06,2009.96,0,False,Entregada,Entrega realizada en tiempo
3695,64,3,30,34,2026-02-22,20:43:00,2026-02-22,00:34:00,2026-02-23,00:34:00,8.96,39,114.29,24.53,25.92,2279.45,635.82,2915.27,0,False,Entregada,Entrega realizada en tiempo
3696,66,13,52,1,2026-02-28,11:33:00,2026-02-28,17:52:00,2026-02-28,17:52:00,7.01,45,180.15,14.69,24.73,2461.75,363.28,2825.03,0,False,Entregada,Entrega realizada en tiempo
3697,43,19,45,44,2026-01-02,12:56:00,2026-01-02,15:06:00,2026-01-02,15:06:00,6.43,34,59.59,5.87,24.92,1712.95,146.28,1859.23,0,False,Entregada,Entrega realizada en tiempo
3698,66,4,40,1,2026-02-18,08:55:00,2026-02-18,15:14:00,2026-02-18,15:14:00,2.25,58,178.39,29.98,26.28,2080.95,787.87,2868.82,0,False,Entregada,Entrega realizada en tiempo
3699,32,25,52,17,2026-03-04,07:27:00,2026-03-04,13:45:00,2026-03-04,13:45:00,6.65,64,193.51,41.17,24.3,2644.55,1000.43,3644.98,0,False,Entregada,Entrega realizada en tiempo
3700,80,33,54,18,2026-03-08,11:56:00,2026-03-08,04:04:00,2026-03-09,04:04:00,0.72,6,419.1,53.46,25.64,2715.5,1370.71,4086.21,0,False,Entregada,Entrega realizada en tiempo
3701,41,38,14,2,2026-02-21,09:40:00,2026-02-21,19:35:00,2026-02-21,19:35:00,10.39,5,297.92,25.31,26.55,3068.6,671.98,3740.58,0,False,Entregada,Entrega realizada en tiempo
3702,56,1,55,46,2026-07-31,13:09:00,2026-07-31,03:59:00,2026-08-01,03:59:00,0.61,55,456.6,44.07,26.12,3284.0,1151.11,4435.11,0,False,Entregada,Entrega realizada en tiempo
3703,16,24,11,14,2026-08-02,06:57:00,2026-08-02,15:42:00,2026-08-02,15:42:00,5.07,17,279.17,26.16,25.39,2538.85,664.2,3203.05,0,False,Entregada,Entrega realizada en tiempo
3704,80,26,25,13,2026-02-26,05:38:00,2026-02-26,17:21:00,2026-02-26,17:21:00,5.35,22,291.59,41.6,24.43,2668.95,1016.29,3685.24,0,False,Entregada,Entrega realizada en tiempo
3705,52,23,17,1,2026-03-04,05:28:00,2026-03-04,11:47:00,2026-03-04,11:47:00,0.25,77,188.99,34.61,23.47,2085.95,812.3,2898.25,0,False,Entregada,Entrega realizada en tiempo
3706,46,18,52,4,2026-07-25,09:43:00,2026-07-25,12:17:00,2026-07-25,12:37:00,0.88,60,105.96,9.92,23.47,1597.8,232.82,1830.62,20,True,Tardía,Hora pico
3707,81,39,23,14,2026-01-24,20:58:00,2026-01-24,05:43:00,2026-01-25,06:09:00,7.23,42,247.53,19.98,23.8,2796.65,475.52,3272.17,26,True,Tardía,Carga pesada
3708,86,35,9,45,2026-01-10,15:59:00,2026-01-10,18:40:00,2026-01-10,18:51:00,0.62,67,80.03,10.8,24.2,1498.15,261.36,1759.51,11,True,Tardía,Incidencia operativa
3709,16,3,37,16,2026-01-15,14:19:00,2026-01-15,04:47:00,2026-01-16,05:22:00,5.3,68,392.72,84.27,26.66,3537.6,2246.64,5784.24,35,True,Tardía,Distancia larga
3710,46,29,49,32,2026-06-03,17:56:00,2026-06-03,06:00:00,2026-06-04,06:00:00,26.25,27,359.83,37.6,25.1,5140.15,943.76,6083.91,0,False,Entregada,Entrega realizada en tiempo
3711,96,10,18,46,2026-03-26,13:15:00,2026-03-26,04:05:00,2026-03-27,04:05:00,17.16,68,411.25,41.25,24.5,4816.25,1010.62,5826.87,0,False,Entregada,Entrega realizada en tiempo
3712,11,35,11,32,2026-02-07,09:48:00,2026-02-07,21:52:00,2026-02-07,21:52:00,1.33,66,383.77,51.79,24.75,3079.85,1281.8,4361.65,0,False,Entregada,Entrega realizada en tiempo
3713,36,9,38,23,2026-08-11,08:32:00,2026-08-11,17:53:00,2026-08-11,18:45:00,0.79,44,243.44,19.91,24.87,2148.2,495.16,2643.36,52,True,Tardía,"Hora pico, Carga pesada"
3714,54,34,51,34,2026-06-19,07:21:00,2026-06-19,11:12:00,2026-06-19,11:12:00,6.33,44,117.53,9.76,23.97,2072.65,233.95,2306.6,0,False,Entregada,Entrega realizada en tiempo
3715,66,8,37,28,2026-07-06,13:54:00,2026-07-06,20:55:00,2026-07-06,20:55:00,1.02,39,256.23,27.38,25.01,2195.15,684.77,2879.92,0,False,Entregada,Entrega realizada en tiempo
3716,50,7,44,22,2026-01-04,12:32:00,2026-01-04,20:11:00,2026-01-04,20:11:00,0.89,71,347.06,56.9,25.96,2892.3,1477.12,4369.42,0,False,Entregada,Entrega realizada en tiempo
3717,92,21,48,2,2026-05-11,08:41:00,2026-05-11,18:36:00,2026-05-11,19:33:00,1.04,33,308.65,43.17,23.11,2411.25,997.66,3408.91,57,True,Tardía,"Tráfico alto, Hora pico, Distancia larga"
3718,53,39,60,24,2026-03-30,14:38:00,2026-03-30,23:15:00,2026-03-30,23:15:00,1.38,27,285.37,23.03,24.33,2280.85,560.32,2841.17,0,False,Entregada,Entrega realizada en tiempo
3719,66,5,55,4,2026-05-10,08:42:00,2026-05-10,11:16:00,2026-05-10,11:16:00,15.09,20,96.94,12.18,26.1,2653.7,317.9,2971.6,0,False,Entregada,Entrega realizada en tiempo
3720,39,29,50,29,2026-06-10,18:59:00,2026-06-10,00:13:00,2026-06-11,00:13:00,17.51,64,201.8,21.09,25.3,3772.0,533.58,4305.58,0,False,Entregada,Entrega realizada en tiempo
3721,24,24,19,46,2026-01-31,08:13:00,2026-01-31,23:03:00,2026-01-31,23:03:00,1.55,66,430.27,40.33,26.41,3334.35,1065.12,4399.47,0,False,Entregada,Entrega realizada en tiempo
3722,95,38,52,16,2026-05-04,18:39:00,2026-05-04,09:07:00,2026-05-05,09:47:00,1.36,5,435.99,37.04,26.57,2855.95,984.15,3840.1,40,True,Tardía,"Hora pico, Distancia larga"
3723,77,19,36,20,2026-05-26,16:29:00,2026-05-26,18:02:00,2026-05-26,18:02:00,1.42,34,61.64,6.07,26.38,1222.2,160.13,1382.33,0,False,Entregada,Entrega realizada en tiempo
3724,14,28,28,9,2026-02-20,13:50:00,2026-02-20,21:23:00,2026-02-20,21:23:00,2.89,54,194.25,28.48,24.95,2192.25,710.58,2902.83,0,False,Entregada,Entrega realizada en tiempo
3725,20,22,24,38,2026-02-26,13:57:00,2026-02-26,18:28:00,2026-02-26,18:28:00,1.0,4,176.35,17.06,26.11,1513.75,445.44,1959.19,0,False,Entregada,Entrega realizada en tiempo
3726,56,29,17,40,2026-07-07,05:24:00,2026-07-07,22:26:00,2026-07-07,22:49:00,20.45,39,438.93,45.87,24.96,5051.65,1144.92,6196.57,23,True,Tardía,Distancia larga
3727,87,31,26,24,2026-02-20,07:18:00,2026-02-20,15:55:00,2026-02-20,15:55:00,17.13,48,294.83,41.88,25.77,4071.15,1079.25,5150.4,0,False,Entregada,Entrega realizada en tiempo
3728,26,18,7,32,2026-06-13,06:03:00,2026-06-13,18:07:00,2026-06-13,18:07:00,0.81,44,352.96,33.05,24.46,2697.8,808.4,3506.2,0,False,Entregada,Entrega realizada en tiempo
3729,72,16,51,19,2026-04-01,14:39:00,2026-04-01,03:20:00,2026-04-02,03:20:00,8.53,44,355.15,31.91,24.45,3480.75,780.2,4260.95,0,False,Entregada,Entrega realizada en tiempo
3730,56,12,8,28,2026-05-23,09:13:00,2026-05-23,16:14:00,2026-05-23,16:14:00,1.13,48,265.01,37.91,26.71,2322.05,1012.58,3334.63,0,False,Entregada,Entrega realizada en tiempo
3731,62,27,27,33,2026-01-14,20:52:00,2026-01-14,05:46:00,2026-01-15,06:27:00,12.04,79,302.48,38.88,25.01,3848.4,972.39,4820.79,41,True,Tardía,"Tráfico alto, Distancia larga, Carga pesada"
3732,98,4,19,13,2026-01-21,18:05:00,2026-01-21,05:48:00,2026-01-22,05:48:00,0.66,48,325.9,54.77,25.72,2579.5,1408.68,3988.18,0,False,Entregada,Entrega realizada en tiempo
3733,72,21,50,11,2026-01-24,17:37:00,2026-01-24,20:23:00,2026-01-24,20:23:00,0.34,30,70.74,9.89,25.22,1127.7,249.43,1377.13,0,False,Entregada,Entrega realizada en tiempo
3734,6,40,44,16,2026-08-11,07:42:00,2026-08-11,22:10:00,2026-08-11,23:15:00,1.15,54,440.52,68.83,25.58,3249.6,1760.67,5010.27,65,True,Tardía,"Hora pico, Distancia larga"
3735,4,6,3,24,2026-04-06,20:12:00,2026-04-06,04:49:00,2026-04-07,05:34:00,0.98,77,302.29,44.19,23.69,2725.45,1046.86,3772.31,45,True,Tardía,"Tráfico alto, Distancia larga"
3736,21,26,19,4,2026-01-09,09:43:00,2026-01-09,12:17:00,2026-01-09,12:17:00,5.68,31,97.25,13.87,26.76,1802.25,371.16,2173.41,0,False,Entregada,Entrega realizada en tiempo
3737,56,16,32,38,2026-01-11,09:58:00,2026-01-11,14:29:00,2026-01-11,14:29:00,14.28,1,188.27,16.92,26.56,2877.35,449.4,3326.75,0,False,Entregada,Entrega realizada en tiempo
3738,70,36,41,29,2026-05-13,09:41:00,2026-05-13,14:55:00,2026-05-13,14:55:00,1.37,9,178.08,21.0,25.46,1599.4,534.66,2134.06,0,False,Entregada,Entrega realizada en tiempo
3739,68,20,19,29,2026-05-14,08:48:00,2026-05-14,14:02:00,2026-05-14,14:02:00,4.27,53,181.12,24.58,24.73,2256.6,607.86,2864.46,0,False,Entregada,Entrega realizada en tiempo
3740,32,18,57,9,2026-07-09,05:34:00,2026-07-09,13:07:00,2026-07-09,13:07:00,0.22,30,189.69,17.76,25.8,1710.45,458.21,2168.66,0,False,Entregada,Entrega realizada en tiempo
3741,24,19,12,48,2026-07-16,15:27:00,2026-07-16,20:40:00,2026-07-16,20:40:00,6.17,38,197.18,19.43,23.6,2406.9,458.55,2865.45,0,False,Entregada,Entrega realizada en tiempo
3742,53,20,18,2,2026-03-07,17:41:00,2026-03-07,03:36:00,2026-03-08,04:58:00,6.69,72,304.44,41.31,24.63,3267.2,1017.47,4284.67,82,True,Tardía,"Tráfico alto, Hora pico, Distancia larga"
3743,57,39,51,42,2026-03-25,19:05:00,2026-03-25,22:16:00,2026-03-25,22:16:00,0.46,71,104.57,8.44,26.3,1636.85,221.97,1858.82,0,False,Entregada,Entrega realizada en tiempo
